date,Tipo de cambio dólar,Precio del cobre refinado BML (dólar-libra),Tasa de política monetaria (TPM),Unidad de fomento (UF),Imacec (Base 2018 = 100),IPC General (Base 2023 = 100)
2023-03-07,803.0,4.0617,11.25,35580.49,113.27434917839,131.38
2023-03-08,798.18,4.034,11.25,35590.62,113.27434917839,131.38
2023-03-09,802.88,3.9633,11.25,35600.75,113.27434917839,131.38
2023-03-10,800.88,4.0307,11.25,35599.6,113.27434917839,131.38
2023-03-11,800.88,4.0307,11.25,35598.45,113.27434917839,131.38
2023-03-12,800.88,4.0307,11.25,35597.3,113.27434917839,131.38
2023-03-13,797.19,4.0063,11.25,35596.15,113.27434917839,131.38
2023-03-14,803.14,4.013,11.25,35595.01,113.27434917839,131.38
2023-03-15,800.71,4.0453,11.25,35593.86,113.27434917839,131.38
2023-03-16,817.42,3.9957,11.25,35592.71,113.27434917839,131.38
2023-03-17,824.65,3.8468,11.25,35591.56,113.27434917839,131.38
2023-03-18,824.65,3.8468,11.25,35590.41,113.27434917839,131.38
2023-03-19,824.65,3.8468,11.25,35589.26,113.27434917839,131.38
2023-03-20,830.65,3.8595,11.25,35588.11,113.27434917839,131.38
2023-03-21,826.35,3.8888,11.25,35586.96,113.27434917839,131.38
2023-03-22,821.55,3.9469,11.25,35585.82,113.27434917839,131.38
2023-03-23,818.76,3.974,11.25,35584.67,113.27434917839,131.38
2023-03-24,805.23,4.0372,11.25,35583.52,113.27434917839,131.38
2023-03-25,805.23,4.0372,11.25,35582.37,113.27434917839,131.38
2023-03-26,805.23,4.0372,11.25,35581.22,113.27434917839,131.38
2023-03-27,811.48,4.0973,11.25,35580.07,113.27434917839,131.38
2023-03-28,806.58,4.0423,11.25,35578.93,113.27434917839,131.38
2023-03-29,799.76,4.0603,11.25,35577.78,113.27434917839,131.38
2023-03-30,792.18,4.068,11.25,35576.63,113.27434917839,131.38
2023-03-31,789.32,4.0863,11.25,35575.48,113.27434917839,131.38
2023-04-01,789.32,4.0863,11.25,35574.33,107.11089855154,131.79
2023-04-02,789.32,4.0863,11.25,35573.19,107.11089855154,131.79
2023-04-03,790.41,4.0838,11.25,35572.04,107.11089855154,131.79
2023-04-04,801.28,4.084,11.25,35570.89,107.11089855154,131.79
2023-04-05,810.64,4.0447,11.25,35569.74,107.11089855154,131.79
2023-04-06,810.22,3.9646,11.25,35568.59,107.11089855154,131.79
2023-04-07,810.22,3.9646,11.25,35567.44,107.11089855154,131.79
2023-04-08,810.22,3.9646,11.25,35566.3,107.11089855154,131.79
2023-04-09,810.22,3.9646,11.25,35565.15,107.11089855154,131.79
2023-04-10,814.64,3.9847,11.25,35578.12,107.11089855154,131.79
2023-04-11,821.49,3.9947,11.25,35591.1,107.11089855154,131.79
2023-04-12,811.75,3.9947,11.25,35604.08,107.11089855154,131.79
2023-04-13,802.89,4.015,11.25,35617.07,107.11089855154,131.79
2023-04-14,795.81,4.0446,11.25,35630.06,107.11089855154,131.79
2023-04-15,795.81,4.0446,11.25,35643.05,107.11089855154,131.79
2023-04-16,795.81,4.0446,11.25,35656.05,107.11089855154,131.79
2023-04-17,797.28,4.1122,11.25,35669.06,107.11089855154,131.79
2023-04-18,801.26,4.0961,11.25,35682.07,107.11089855154,131.79
2023-04-19,795.23,4.0656,11.25,35695.08,107.11089855154,131.79
2023-04-20,796.93,4.0844,11.25,35708.1,107.11089855154,131.79
2023-04-21,791.64,4.0587,11.25,35721.12,107.11089855154,131.79
2023-04-22,791.64,4.0587,11.25,35734.15,107.11089855154,131.79
2023-04-23,791.64,4.0587,11.25,35747.19,107.11089855154,131.79
2023-04-24,795.96,4.0213,11.25,35760.22,107.11089855154,131.79
2023-04-25,814.75,3.9819,11.25,35773.27,107.11089855154,131.79
2023-04-26,813.9,3.9508,11.25,35786.31,107.11089855154,131.79
2023-04-27,805.21,3.8583,11.25,35799.37,107.11089855154,131.79
2023-04-28,801.61,3.8716,11.25,35812.42,107.11089855154,131.79
2023-04-29,801.61,3.8716,11.25,35825.49,107.11089855154,131.79
2023-04-30,801.61,3.8716,11.25,35838.55,107.11089855154,131.79
2023-05-01,801.61,3.8716,11.25,35851.62,109.0237569557,131.94
2023-05-02,803.3,3.8871,11.25,35864.7,109.0237569557,131.94
2023-05-03,808.75,3.8905,11.25,35877.78,109.0237569557,131.94
2023-05-04,806.03,3.851,11.25,35890.87,109.0237569557,131.94
2023-05-05,800.54,3.8296,11.25,35903.96,109.0237569557,131.94
2023-05-06,800.54,3.8296,11.25,35917.05,109.0237569557,131.94
2023-05-07,800.54,3.8296,11.25,35930.15,109.0237569557,131.94
2023-05-08,795.46,3.844,11.25,35943.26,109.0237569557,131.94
2023-05-09,793.43,3.8829,11.25,35956.37,109.0237569557,131.94
2023-05-10,792.46,3.8829,11.25,35959.84,109.0237569557,131.94
2023-05-11,788.15,3.8838,11.25,35963.32,109.0237569557,131.94
2023-05-12,796.38,3.8267,11.25,35966.79,109.0237569557,131.94
2023-05-13,796.38,3.8267,11.25,35970.27,109.0237569557,131.94
2023-05-14,796.38,3.8267,11.25,35973.75,109.0237569557,131.94
2023-05-15,787.0,3.6892,11.25,35977.22,109.0237569557,131.94
2023-05-16,783.35,3.7298,11.25,35980.7,109.0237569557,131.94
2023-05-17,794.44,3.7278,11.25,35984.18,109.0237569557,131.94
2023-05-18,797.24,3.6625,11.25,35987.65,109.0237569557,131.94
2023-05-19,796.04,3.748,11.25,35991.13,109.0237569557,131.94
2023-05-20,796.04,3.748,11.25,35994.61,109.0237569557,131.94
2023-05-21,796.04,3.748,11.25,35998.09,109.0237569557,131.94
2023-05-22,797.0,3.6871,11.25,36001.57,109.0237569557,131.94
2023-05-23,800.24,3.7199,11.25,36005.05,109.0237569557,131.94
2023-05-24,801.71,3.6567,11.25,36008.52,109.0237569557,131.94
2023-05-25,809.03,3.645,11.25,36012.0,109.0237569557,131.94
2023-05-26,809.24,3.5615,11.25,36015.48,109.0237569557,131.94
2023-05-27,809.24,3.5615,11.25,36018.96,109.0237569557,131.94
2023-05-28,809.24,3.5615,11.25,36022.44,109.0237569557,131.94
2023-05-29,804.11,3.5901,11.25,36025.93,109.0237569557,131.94
2023-05-30,802.14,3.6769,11.25,36029.41,109.0237569557,131.94
2023-05-31,803.94,3.6769,11.25,36032.89,109.0237569557,131.94
2023-06-01,811.61,3.6755,11.25,36036.37,105.62943122294,131.74
2023-06-02,804.6,3.6605,11.25,36039.85,105.62943122294,131.74
2023-06-03,804.6,3.6605,11.25,36043.34,105.62943122294,131.74
2023-06-04,804.6,3.6605,11.25,36046.82,105.62943122294,131.74
2023-06-05,797.97,3.7376,11.25,36050.3,105.62943122294,131.74
2023-06-06,797.74,3.7347,11.25,36053.79,105.62943122294,131.74
2023-06-07,797.79,3.7789,11.25,36057.27,105.62943122294,131.74
2023-06-08,793.47,3.7803,11.25,36060.75,105.62943122294,131.74
2023-06-09,790.75,3.7613,11.25,36064.24,105.62943122294,131.74
2023-06-10,790.75,3.7613,11.25,36065.44,105.62943122294,131.74
2023-06-11,790.75,3.7613,11.25,36066.64,105.62943122294,131.74
2023-06-12,787.2,3.7812,11.25,36067.84,105.62943122294,131.74
2023-06-13,806.84,3.7871,11.25,36069.05,105.62943122294,131.74
2023-06-14,804.38,3.7567,11.25,36070.25,105.62943122294,131.74
2023-06-15,800.12,3.8329,11.25,36071.45,105.62943122294,131.74
2023-06-16,796.97,3.8598,11.25,36072.65,105.62943122294,131.74
2023-06-17,796.97,3.8598,11.25,36073.85,105.62943122294,131.74
2023-06-18,796.97,3.8598,11.25,36075.06,105.62943122294,131.74
2023-06-19,793.35,3.881,11.25,36076.26,105.62943122294,131.74
2023-06-20,795.63,3.8805,11.25,36077.46,105.62943122294,131.74
2023-06-21,795.63,3.8805,11.25,36078.66,105.62943122294,131.74
2023-06-22,801.9,3.8764,11.25,36079.86,105.62943122294,131.74
2023-06-23,805.02,3.9038,11.25,36081.07,105.62943122294,131.74
2023-06-24,805.02,3.9038,11.25,36082.27,105.62943122294,131.74
2023-06-25,805.02,3.9038,11.25,36083.47,105.62943122294,131.74
2023-06-26,805.02,3.9038,11.25,36084.67,105.62943122294,131.74
2023-06-27,808.21,3.8915,11.25,36085.87,105.62943122294,131.74
2023-06-28,800.33,3.8202,11.25,36087.08,105.62943122294,131.74
2023-06-29,800.89,3.8021,11.25,36088.28,105.62943122294,131.74
2023-06-30,802.68,3.7465,11.25,36089.48,105.62943122294,131.74
2023-07-01,802.68,3.7465,11.25,36090.68,102.28184918977,132.2
2023-07-02,802.68,3.7465,11.25,36091.89,102.28184918977,132.2
2023-07-03,801.66,3.7091,11.25,36093.09,102.28184918977,132.2
2023-07-04,799.29,3.7749,11.25,36094.29,102.28184918977,132.2
2023-07-05,796.47,3.8089,11.25,36095.49,102.28184918977,132.2
2023-07-06,797.87,3.7857,11.25,36096.7,102.28184918977,132.2
2023-07-07,804.49,3.7667,11.25,36097.9,102.28184918977,132.2
2023-07-08,804.49,3.7667,11.25,36099.1,102.28184918977,132.2
2023-07-09,804.49,3.7667,11.25,36100.3,102.28184918977,132.2
2023-07-10,806.52,3.7404,11.25,36097.97,102.28184918977,132.2
2023-07-11,811.98,3.7923,11.25,36095.64,102.28184918977,132.2
2023-07-12,816.78,3.7905,11.25,36093.31,102.28184918977,132.2
2023-07-13,811.24,3.7671,11.25,36090.98,102.28184918977,132.2
2023-07-14,808.61,3.8505,11.25,36088.64,102.28184918977,132.2
2023-07-15,808.61,3.8505,11.25,36086.31,102.28184918977,132.2
2023-07-16,808.61,3.8505,11.25,36083.98,102.28184918977,132.2
2023-07-17,813.44,3.9404,11.25,36081.65,102.28184918977,132.2
2023-07-18,820.76,3.9289,11.25,36079.32,102.28184918977,132.2
2023-07-19,815.58,3.8411,11.25,36076.99,102.28184918977,132.2
2023-07-20,811.43,3.8306,11.25,36074.66,102.28184918977,132.2
2023-07-21,807.62,3.811,11.25,36072.33,102.28184918977,132.2
2023-07-22,807.62,3.811,11.25,36070.0,102.28184918977,132.2
2023-07-23,807.62,3.811,11.25,36067.68,102.28184918977,132.2
2023-07-24,821.95,3.8378,11.25,36065.35,102.28184918977,132.2
2023-07-25,827.1,3.8204,11.25,36063.02,102.28184918977,132.2
2023-07-26,828.9,3.85,11.25,36060.69,102.28184918977,132.2
2023-07-27,825.8,3.9196,11.25,36058.36,102.28184918977,132.2
2023-07-28,826.01,3.8906,11.25,36056.03,102.28184918977,132.2
2023-07-29,826.01,3.8906,11.25,36053.7,102.28184918977,132.2
2023-07-30,826.01,3.8906,11.25,36051.37,102.28184918977,132.2
2023-07-31,827.84,3.8683,10.25,36049.05,102.28184918977,132.2
2023-08-01,840.69,3.9125,10.25,36046.72,107.50349983061,132.35
2023-08-02,843.02,3.9917,10.25,36044.39,107.50349983061,132.35
2023-08-03,847.77,3.8983,10.25,36042.06,107.50349983061,132.35
2023-08-04,853.99,3.8416,10.25,36039.73,107.50349983061,132.35
2023-08-05,853.99,3.8416,10.25,36037.41,107.50349983061,132.35
2023-08-06,853.99,3.8416,10.25,36035.08,107.50349983061,132.35
2023-08-07,848.5,3.8876,10.25,36032.75,107.50349983061,132.35
2023-08-08,856.1,3.8661,10.25,36030.43,107.50349983061,132.35
2023-08-09,863.22,3.8266,10.25,36028.1,107.50349983061,132.35
2023-08-10,858.68,3.7662,10.25,36032.74,107.50349983061,132.35
2023-08-11,851.7,3.7935,10.25,36037.38,107.50349983061,132.35
2023-08-12,851.7,3.7935,10.25,36042.02,107.50349983061,132.35
2023-08-13,851.7,3.7935,10.25,36046.66,107.50349983061,132.35
2023-08-14,853.3,3.787,10.25,36051.31,107.50349983061,132.35
2023-08-15,853.3,3.787,10.25,36055.95,107.50349983061,132.35
2023-08-16,859.03,3.7447,10.25,36060.59,107.50349983061,132.35
2023-08-17,859.87,3.6939,10.25,36065.24,107.50349983061,132.35
2023-08-18,864.72,3.6811,10.25,36069.88,107.50349983061,132.35
2023-08-19,864.72,3.6811,10.25,36074.53,107.50349983061,132.35
2023-08-20,864.72,3.6811,10.25,36079.17,107.50349983061,132.35
2023-08-21,867.95,3.7199,10.25,36083.82,107.50349983061,132.35
2023-08-22,869.51,3.7257,10.25,36088.46,107.50349983061,132.35
2023-08-23,866.97,3.7372,10.25,36093.11,107.50349983061,132.35
2023-08-24,860.97,3.7788,10.25,36097.76,107.50349983061,132.35
2023-08-25,854.77,3.8212,10.25,36102.41,107.50349983061,132.35
2023-08-26,854.77,3.8212,10.25,36107.06,107.50349983061,132.35
2023-08-27,854.77,3.8212,10.25,36111.71,107.50349983061,132.35
2023-08-28,843.08,3.7769,10.25,36116.36,107.50349983061,132.35
2023-08-29,848.86,3.7736,10.25,36121.01,107.50349983061,132.35
2023-08-30,857.59,3.7736,10.25,36125.66,107.50349983061,132.35
2023-08-31,854.22,3.8152,10.25,36130.31,107.50349983061,132.35
2023-09-01,853.86,3.8309,10.25,36134.97,105.7903745421,133.24
2023-09-02,853.86,3.8309,10.25,36139.62,105.7903745421,133.24
2023-09-03,853.86,3.8309,10.25,36144.27,105.7903745421,133.24
2023-09-04,850.57,3.8123,10.25,36148.93,105.7903745421,133.24
2023-09-05,854.99,3.8462,10.25,36153.58,105.7903745421,133.24
2023-09-06,869.67,3.8271,9.5,36158.24,105.7903745421,133.24
2023-09-07,872.92,3.8476,9.5,36162.9,105.7903745421,133.24
2023-09-08,879.77,3.7915,9.5,36167.55,105.7903745421,133.24
2023-09-09,879.77,3.7915,9.5,36172.21,105.7903745421,133.24
2023-09-10,879.77,3.7915,9.5,36173.42,105.7903745421,133.24
2023-09-11,892.68,3.7691,9.5,36174.62,105.7903745421,133.24
2023-09-12,890.81,3.7326,9.5,36175.83,105.7903745421,133.24
2023-09-13,897.17,3.7991,9.5,36177.03,105.7903745421,133.24
2023-09-14,888.34,3.7955,9.5,36178.24,105.7903745421,133.24
2023-09-15,885.84,3.8091,9.5,36179.44,105.7903745421,133.24
2023-09-16,885.84,3.8091,9.5,36180.65,105.7903745421,133.24
2023-09-17,885.84,3.8091,9.5,36181.85,105.7903745421,133.24
2023-09-18,885.84,3.8091,9.5,36183.06,105.7903745421,133.24
2023-09-19,885.84,3.8091,9.5,36184.26,105.7903745421,133.24
2023-09-20,887.89,3.7976,9.5,36185.47,105.7903745421,133.24
2023-09-21,882.31,3.7347,9.5,36186.67,105.7903745421,133.24
2023-09-22,891.73,3.7565,9.5,36187.88,105.7903745421,133.24
2023-09-23,891.73,3.7565,9.5,36189.09,105.7903745421,133.24
2023-09-24,891.73,3.7565,9.5,36190.29,105.7903745421,133.24
2023-09-25,889.21,3.6876,9.5,36191.5,105.7903745421,133.24
2023-09-26,900.14,3.7021,9.5,36192.7,105.7903745421,133.24
2023-09-27,904.31,3.663,9.5,36193.91,105.7903745421,133.24
2023-09-28,904.62,3.6443,9.5,36195.11,105.7903745421,133.24
2023-09-29,906.84,3.6544,9.5,36196.32,105.7903745421,133.24
2023-09-30,906.84,3.6544,9.5,36197.53,105.7903745421,133.24
2023-10-01,906.84,3.6544,9.5,36198.73,109.50089477486,133.82
2023-10-02,895.6,3.7045,9.5,36199.94,109.50089477486,133.82
2023-10-03,902.26,3.7252,9.5,36201.14,109.50089477486,133.82
2023-10-04,914.3,3.6188,9.5,36202.35,109.50089477486,133.82
2023-10-05,913.26,3.5966,9.5,36203.56,109.50089477486,133.82
2023-10-06,917.34,3.5721,9.5,36204.76,109.50089477486,133.82
2023-10-07,917.34,3.5721,9.5,36205.97,109.50089477486,133.82
2023-10-08,917.34,3.5721,9.5,36207.18,109.50089477486,133.82
2023-10-09,917.34,3.5721,9.5,36208.38,109.50089477486,133.82
2023-10-10,919.42,3.5488,9.5,36216.53,109.50089477486,133.82
2023-10-11,927.07,3.6466,9.5,36224.68,109.50089477486,133.82
2023-10-12,924.81,3.6038,9.5,36232.83,109.50089477486,133.82
2023-10-13,933.45,3.6045,9.5,36240.99,109.50089477486,133.82
2023-10-14,933.45,3.6045,9.5,36249.14,109.50089477486,133.82
2023-10-15,933.45,3.6045,9.5,36257.3,109.50089477486,133.82
2023-10-16,942.04,3.5906,9.5,36265.46,109.50089477486,133.82
2023-10-17,942.8,3.5724,9.5,36273.62,109.50089477486,133.82
2023-10-18,945.61,3.5904,9.5,36281.78,109.50089477486,133.82
2023-10-19,937.21,3.5847,9.5,36289.95,109.50089477486,133.82
2023-10-20,940.46,3.5841,9.5,36298.11,109.50089477486,133.82
2023-10-21,940.46,3.5841,9.5,36306.28,109.50089477486,133.82
2023-10-22,940.46,3.5841,9.5,36314.45,109.50089477486,133.82
2023-10-23,942.42,3.5961,9.5,36322.63,109.50089477486,133.82
2023-10-24,938.26,3.5742,9.5,36330.8,109.50089477486,133.82
2023-10-25,929.05,3.5838,9.5,36338.98,109.50089477486,133.82
2023-10-26,922.89,3.622,9.5,36347.15,109.50089477486,133.82
2023-10-27,922.89,3.622,9.5,36355.33,109.50089477486,133.82
2023-10-28,922.89,3.622,9.5,36363.52,109.50089477486,133.82
2023-10-29,922.89,3.622,9.5,36371.7,109.50089477486,133.82
2023-10-30,928.41,3.61,9.0,36379.88,109.50089477486,133.82
2023-10-31,910.28,3.6424,9.0,36388.07,109.50089477486,133.82
2023-11-01,910.28,3.6424,9.0,36396.26,114.07168353179,134.82
2023-11-02,899.44,3.66,9.0,36404.45,114.07168353179,134.82
2023-11-03,889.74,3.6424,9.0,36412.64,114.07168353179,134.82
2023-11-04,889.74,3.6424,9.0,36420.84,114.07168353179,134.82
2023-11-05,889.74,3.6424,9.0,36429.03,114.07168353179,134.82
2023-11-06,881.3,3.6578,9.0,36437.23,114.07168353179,134.82
2023-11-07,879.78,3.6722,9.0,36445.43,114.07168353179,134.82
2023-11-08,886.28,3.7003,9.0,36453.63,114.07168353179,134.82
2023-11-09,896.0,3.6746,9.0,36461.84,114.07168353179,134.82
2023-11-10,902.89,3.6553,9.0,36466.69,114.07168353179,134.82
2023-11-11,902.89,3.6553,9.0,36471.55,114.07168353179,134.82
2023-11-12,902.89,3.6553,9.0,36476.4,114.07168353179,134.82
2023-11-13,916.58,3.6597,9.0,36481.25,114.07168353179,134.82
2023-11-14,921.65,3.6082,9.0,36486.11,114.07168353179,134.82
2023-11-15,907.36,3.6656,9.0,36490.96,114.07168353179,134.82
2023-11-16,890.18,3.6941,9.0,36495.82,114.07168353179,134.82
2023-11-17,881.17,3.7069,9.0,36500.68,114.07168353179,134.82
2023-11-18,881.17,3.7069,9.0,36505.53,114.07168353179,134.82
2023-11-19,881.17,3.7069,9.0,36510.39,114.07168353179,134.82
2023-11-20,884.36,3.6841,9.0,36515.25,114.07168353179,134.82
2023-11-21,878.99,3.7051,9.0,36520.11,114.07168353179,134.82
2023-11-22,873.7,3.7831,9.0,36524.97,114.07168353179,134.82
2023-11-23,874.86,3.7889,9.0,36529.83,114.07168353179,134.82
2023-11-24,871.37,3.7435,9.0,36534.69,114.07168353179,134.82
2023-11-25,871.37,3.7435,9.0,36539.55,114.07168353179,134.82
2023-11-26,871.37,3.7435,9.0,36544.42,114.07168353179,134.82
2023-11-27,873.89,3.7678,9.0,36549.28,114.07168353179,134.82
2023-11-28,872.03,3.7783,9.0,36554.14,114.07168353179,134.82
2023-11-29,869.47,3.7464,9.0,36559.01,114.07168353179,134.82
2023-11-30,867.86,3.8047,9.0,36563.87,114.07168353179,134.82
2023-12-01,869.56,3.7814,9.0,36568.74,119.47378929813,134.1
2023-12-02,869.56,3.7814,9.0,36573.6,119.47378929813,134.1
2023-12-03,869.56,3.7814,9.0,36578.47,119.47378929813,134.1
2023-12-04,862.86,3.8045,9.0,36583.34,119.47378929813,134.1
2023-12-05,862.08,3.873,9.0,36588.21,119.47378929813,134.1
2023-12-06,874.25,3.7933,9.0,36593.08,119.47378929813,134.1
2023-12-07,874.42,3.7434,9.0,36597.95,119.47378929813,134.1
2023-12-08,874.42,3.7434,9.0,36602.82,119.47378929813,134.1
2023-12-09,874.42,3.7434,9.0,36607.69,119.47378929813,134.1
2023-12-10,874.42,3.7434,9.0,36615.93,119.47378929813,134.1
2023-12-11,868.01,3.7201,9.0,36624.17,119.47378929813,134.1
2023-12-12,880.0,3.7949,9.0,36632.41,119.47378929813,134.1
2023-12-13,880.62,3.7418,9.0,36640.65,119.47378929813,134.1
2023-12-14,876.77,3.7466,9.0,36648.9,119.47378929813,134.1
2023-12-15,866.37,3.7365,9.0,36657.15,119.47378929813,134.1
2023-12-16,866.37,3.7365,9.0,36665.4,119.47378929813,134.1
2023-12-17,866.37,3.7365,9.0,36673.65,119.47378929813,134.1
2023-12-18,872.59,3.8377,9.0,36681.9,119.47378929813,134.1
2023-12-19,875.48,3.835,9.0,36690.16,119.47378929813,134.1
2023-12-20,863.23,3.8074,8.25,36698.41,119.47378929813,134.1
2023-12-21,868.77,3.8558,8.25,36706.67,119.47378929813,134.1
2023-12-22,872.95,3.8504,8.25,36714.93,119.47378929813,134.1
2023-12-23,872.95,3.8504,8.25,36723.2,119.47378929813,134.1
2023-12-24,872.95,3.8504,8.25,36731.46,119.47378929813,134.1
2023-12-25,872.95,3.8504,8.25,36739.73,119.47378929813,134.1
2023-12-26,883.99,3.8594,8.25,36747.99,119.47378929813,134.1
2023-12-27,895.77,3.8481,8.25,36756.26,119.47378929813,134.1
2023-12-28,886.34,3.8481,8.25,36764.54,119.47378929813,134.1
2023-12-29,884.59,3.8959,8.25,36772.81,119.47378929813,134.1
2023-12-30,884.59,3.8959,8.25,36781.09,119.47378929813,134.1
2023-12-31,884.59,3.8959,8.25,36789.36,119.47378929813,134.1
2024-01-01,884.59,3.8959,8.25,36797.64,108.57310427614,134.1
2024-01-02,877.12,3.8693,8.25,36805.92,108.57310427614,134.1
2024-01-03,880.92,3.8392,8.25,36814.21,108.57310427614,134.1
2024-01-04,884.39,3.8286,8.25,36822.49,108.57310427614,134.1
2024-01-05,884.45,3.8186,8.25,36830.78,108.57310427614,134.1
2024-01-06,884.45,3.8186,8.25,36839.07,108.57310427614,134.1
2024-01-07,884.45,3.8186,8.25,36847.36,108.57310427614,134.1
2024-01-08,893.07,3.7956,8.25,36855.65,108.57310427614,134.1
2024-01-09,901.31,3.7925,8.25,36863.94,108.57310427614,134.1
2024-01-10,914.71,3.7829,8.25,36857.98,108.57310427614,134.1
2024-01-11,919.07,3.7483,8.25,36852.02,108.57310427614,134.1
2024-01-12,911.37,3.7508,8.25,36846.06,108.57310427614,134.1
2024-01-13,911.37,3.7508,8.25,36840.1,108.57310427614,134.1
2024-01-14,911.37,3.7508,8.25,36834.15,108.57310427614,134.1
2024-01-15,908.67,3.7477,8.25,36828.19,108.57310427614,134.1
2024-01-16,912.02,3.7382,8.25,36822.24,108.57310427614,134.1
2024-01-17,922.06,3.7576,8.25,36816.29,108.57310427614,134.1
2024-01-18,926.77,3.7503,8.25,36810.33,108.57310427614,134.1
2024-01-19,918.62,3.7078,8.25,36804.38,108.57310427614,134.1
2024-01-20,918.62,3.7078,8.25,36798.43,108.57310427614,134.1
2024-01-21,918.62,3.7078,8.25,36792.48,108.57310427614,134.1
2024-01-22,910.73,3.7303,8.25,36786.53,108.57310427614,134.1
2024-01-23,905.63,3.752,8.25,36780.58,108.57310427614,134.1
2024-01-24,908.87,3.7442,8.25,36774.64,108.57310427614,134.1
2024-01-25,908.51,3.7703,8.25,36768.69,108.57310427614,134.1
2024-01-26,910.97,3.8431,8.25,36762.75,108.57310427614,134.1
2024-01-27,910.97,3.8431,8.25,36756.8,108.57310427614,134.1
2024-01-28,910.97,3.8431,8.25,36750.86,108.57310427614,134.1
2024-01-29,916.16,3.8454,8.25,36744.92,108.57310427614,134.1
2024-01-30,927.63,3.832,8.25,36738.98,108.57310427614,134.1
2024-01-31,932.66,3.8352,8.25,36733.04,108.57310427614,134.1
2024-02-01,932.26,3.8609,7.25,36727.1,104.30565037628,134.1
2024-02-02,936.01,3.8558,7.25,36721.16,104.30565037628,134.1
2024-02-03,936.01,3.8558,7.25,36715.22,104.30565037628,134.1
2024-02-04,936.01,3.8558,7.25,36709.29,104.30565037628,134.1
2024-02-05,943.84,3.8218,7.25,36703.35,104.30565037628,134.1
2024-02-06,955.73,3.7986,7.25,36697.42,104.30565037628,134.1
2024-02-07,949.81,3.7409,7.25,36691.48,104.30565037628,134.1
2024-02-08,947.9,3.7618,7.25,36685.55,104.30565037628,134.1
2024-02-09,957.86,3.7189,7.25,36679.62,104.30565037628,134.1
2024-02-10,957.86,3.7189,7.25,36688.44,104.30565037628,134.1
2024-02-11,957.86,3.7189,7.25,36697.27,104.30565037628,134.1
2024-02-12,968.73,3.6673,7.25,36706.1,104.30565037628,134.1
2024-02-13,972.22,3.6583,7.25,36714.93,104.30565037628,134.1
2024-02-14,971.56,3.6871,7.25,36723.76,104.30565037628,134.1
2024-02-15,959.86,3.6993,7.25,36732.6,104.30565037628,134.1
2024-02-16,961.94,3.6728,7.25,36741.43,104.30565037628,134.1
2024-02-17,961.94,3.6728,7.25,36750.27,104.30565037628,134.1
2024-02-18,961.94,3.6728,7.25,36759.11,104.30565037628,134.1
2024-02-19,969.04,3.7299,7.25,36767.95,104.30565037628,134.1
2024-02-20,966.23,3.8144,7.25,36776.8,104.30565037628,134.1
2024-02-21,963.68,3.7891,7.25,36785.65,104.30565037628,134.1
2024-02-22,967.52,3.8211,7.25,36794.5,104.30565037628,134.1
2024-02-23,972.77,3.8358,7.25,36803.35,104.30565037628,134.1
2024-02-24,972.77,3.8358,7.25,36812.2,104.30565037628,134.1
2024-02-25,972.77,3.8358,7.25,36821.06,104.30565037628,134.1
2024-02-26,983.76,3.8553,7.25,36829.92,104.30565037628,134.1
2024-02-27,986.85,3.8442,7.25,36838.78,104.30565037628,134.1
2024-02-28,984.53,3.7928,7.25,36847.64,104.30565037628,134.1
2024-02-29,980.19,3.799,7.25,36856.5,104.30565037628,134.1
2024-03-01,969.91,3.7897,7.25,36865.37,114.6162650446,134.1
2024-03-02,969.91,3.7897,7.25,36874.24,114.6162650446,134.1
2024-03-03,969.91,3.7897,7.25,36883.11,114.6162650446,134.1
2024-03-04,966.41,3.8109,7.25,36891.98,114.6162650446,134.1
2024-03-05,971.92,3.8175,7.25,36900.86,114.6162650446,134.1
2024-03-06,976.36,3.8356,7.25,36909.73,114.6162650446,134.1
2024-03-07,981.26,3.8106,7.25,36918.61,114.6162650446,134.1
2024-03-08,983.8,3.8484,7.25,36927.49,114.6162650446,134.1
2024-03-09,983.8,3.8484,7.25,36936.38,114.6162650446,134.1
2024-03-10,983.8,3.8484,7.25,36943.51,114.6162650446,134.1
2024-03-11,964.95,3.8767,7.25,36950.64,114.6162650446,134.1
2024-03-12,966.29,3.8498,7.25,36957.77,114.6162650446,134.1
2024-03-13,965.18,3.8826,7.25,36964.9,114.6162650446,134.1
2024-03-14,948.88,3.8831,7.25,36972.04,114.6162650446,134.1
2024-03-15,945.56,4.0068,7.25,36979.17,114.6162650446,134.1
2024-03-16,945.56,4.0068,7.25,36986.31,114.6162650446,134.1
2024-03-17,945.56,4.0068,7.25,36993.44,114.6162650446,134.1
2024-03-18,941.42,3.9841,7.25,37000.58,114.6162650446,134.1
2024-03-19,945.11,4.0681,7.25,37007.72,114.6162650446,134.1
2024-03-20,962.06,4.0761,7.25,37014.87,114.6162650446,134.1
2024-03-21,975.91,4.0238,7.25,37022.01,114.6162650446,134.1
2024-03-22,971.54,4.0002,7.25,37029.16,114.6162650446,134.1
2024-03-23,971.54,4.0002,7.25,37036.3,114.6162650446,134.1
2024-03-24,971.54,4.0002,7.25,37043.45,114.6162650446,134.1
2024-03-25,980.24,4.0087,7.25,37050.6,114.6162650446,134.1
2024-03-26,977.76,3.9717,7.25,37057.75,114.6162650446,134.1
2024-03-27,981.71,3.9724,7.25,37064.9,114.6162650446,134.1
